order_id,payment_sequential,payment_type,payment_installments,payment_value
o_004665,1,credit_card,1,52.04
o_004666,1,boleto,1,172.81
o_004667,1,credit_card,3,107.59
o_004668,1,credit_card,2,40.49
o_004669,1,credit_card,2,22.14
o_004670,1,credit_card,1,203.3
o_004671,1,boleto,1,76.26
o_004672,1,credit_card,3,51.4
o_004673,1,boleto,1,63.76
o_004674,1,boleto,1,129.6
o_004675,1,voucher,1,269.16
o_004676,1,credit_card,4,97.25
o_004677,1,credit_card,2,299.6
o_004678,1,debit_card,1,458.8
o_004679,1,credit_card,8,191.61
o_004680,1,boleto,1,63.55
o_004681,1,boleto,1,741.21
o_004682,1,voucher,1,151.68
o_004683,1,credit_card,1,118.89
o_004684,1,boleto,1,189.14
o_004685,1,boleto,1,124.07
o_004686,1,credit_card,10,96.64
o_004687,1,credit_card,4,153.23
o_004688,1,credit_card,6,204.16
o_004689,1,credit_card,3,120.59
o_004690,1,credit_card,10,264.48
o_004691,1,boleto,1,138.0
o_004692,1,credit_card,1,140.09
o_004693,1,credit_card,4,28.18
o_004694,1,credit_card,2,32.64
o_004695,1,credit_card,1,170.79
o_004696,1,credit_card,6,175.58
o_004697,1,boleto,1,479.78
o_004698,1,credit_card,3,35.73
o_004699,1,credit_card,1,205.54
o_004700,1,credit_card,10,30.87
o_004701,1,credit_card,1,99.84
o_004702,1,credit_card,4,684.48
o_004703,1,credit_card,1,91.62
o_004704,1,credit_card,3,146.18
o_004705,1,credit_card,1,69.7
o_004706,1,boleto,1,153.58
o_004707,1,boleto,1,178.58
o_004708,1,credit_card,1,53.65
o_004709,1,debit_card,1,71.42
o_004710,1,credit_card,6,264.04
o_004711,1,boleto,1,98.41
o_004712,1,credit_card,8,200.0
o_004713,1,credit_card,4,181.84
o_004714,1,voucher,1,42.47
o_004715,1,credit_card,1,51.25
o_004716,1,boleto,1,308.99
o_004717,1,boleto,1,143.14
o_004718,1,credit_card,6,44.84
o_004719,1,credit_card,1,36.64
o_004720,1,credit_card,3,149.15
o_004721,1,boleto,1,168.18
o_004722,1,credit_card,1,195.77
o_004723,1,credit_card,1,59.16
o_004724,1,credit_card,4,268.04
o_004725,1,credit_card,1,80.75
o_004726,1,boleto,1,41.27
o_004727,1,credit_card,1,46.96
o_004728,1,credit_card,10,185.14
o_004729,1,credit_card,1,133.38
o_004730,1,credit_card,4,122.91
o_004731,1,credit_card,2,192.92
o_004732,1,credit_card,2,355.27
o_004733,1,boleto,1,135.98
o_004734,1,credit_card,1,29.54
o_004735,1,boleto,1,54.38
o_004736,1,credit_card,3,533.65
o_004737,1,voucher,1,475.66
o_004738,1,credit_card,4,107.48
o_004739,1,boleto,1,389.33
o_004740,1,boleto,1,411.46
o_004741,1,credit_card,1,62.6
o_004742,1,credit_card,6,39.68
o_004743,1,credit_card,8,442.99
o_004744,1,credit_card,2,227.6
o_004745,1,credit_card,4,176.58
o_004746,1,credit_card,1,125.01
o_004747,1,credit_card,1,235.14
o_004748,1,credit_card,3,102.55
o_004749,1,credit_card,1,34.08
o_004750,1,credit_card,1,109.28
o_004751,1,voucher,1,40.5
o_004752,1,credit_card,10,40.69
o_004753,1,credit_card,1,101.5
o_004754,1,credit_card,2,869.68
o_004755,1,credit_card,3,215.02
o_004756,1,credit_card,4,67.44
o_004757,1,credit_card,1,132.29
o_004758,1,credit_card,1,203.36
o_004759,1,credit_card,4,99.75
o_004760,1,credit_card,1,287.3
o_004761,1,credit_card,3,388.41
o_004762,1,credit_card,1,73.42
o_004763,1,credit_card,1,86.77
o_004764,1,credit_card,2,208.72
o_004765,1,credit_card,1,206.85
o_004766,1,credit_card,1,37.57
o_004767,1,boleto,1,228.22
o_004768,1,credit_card,2,141.49
o_004769,1,credit_card,10,307.26
o_004770,1,credit_card,1,87.03
o_004771,1,credit_card,1,26.22
o_004772,1,credit_card,6,163.06
o_004773,1,credit_card,1,75.01
o_004774,1,boleto,1,382.71
o_004775,1,credit_card,6,91.96
o_004776,1,boleto,1,124.65
o_004777,1,credit_card,1,143.4
o_004778,1,boleto,1,73.39
o_004779,1,voucher,1,75.36
o_004780,1,credit_card,1,26.51
o_004781,1,boleto,1,117.39
o_004782,1,credit_card,1,350.44
o_004783,1,credit_card,1,56.44
o_004784,1,boleto,1,143.22
o_004785,1,credit_card,2,441.94
o_004786,1,credit_card,4,88.08
o_004787,1,credit_card,12,61.64
o_004788,1,credit_card,8,29.93
o_004789,1,credit_card,1,410.11
o_004790,1,boleto,1,56.17
o_004791,1,credit_card,8,35.98
o_004792,1,credit_card,8,263.96
o_004793,1,credit_card,1,137.95
o_004794,1,boleto,1,79.1
o_004795,1,credit_card,6,189.25
o_004796,1,boleto,1,82.69
o_004797,1,boleto,1,271.8
o_004798,1,boleto,1,96.65
o_004799,1,voucher,1,31.1
o_004800,1,credit_card,10,294.38
o_004801,1,credit_card,2,318.68
o_004802,1,credit_card,2,49.23
o_004803,1,boleto,1,515.12
o_004804,1,credit_card,1,313.71
o_004805,1,credit_card,1,373.6
o_004806,1,boleto,1,57.41
o_004807,1,credit_card,6,218.48
o_004808,1,credit_card,1,225.44
o_004809,1,boleto,1,275.01
o_004810,1,credit_card,1,225.29
o_004811,1,boleto,1,128.94
o_004812,1,voucher,1,67.52
o_004813,1,debit_card,1,48.02
o_004814,1,credit_card,6,140.59
o_004815,1,credit_card,2,25.39
o_004816,1,debit_card,1,85.62
o_004817,1,credit_card,1,173.14
o_004818,1,credit_card,6,164.63
o_004819,1,credit_card,8,95.44
o_004820,1,credit_card,1,121.02
o_004821,1,credit_card,1,46.91
o_004822,1,credit_card,1,366.8
o_004823,1,credit_card,8,68.37
o_004824,1,credit_card,1,466.03
o_004825,1,credit_card,1,379.72
o_004826,1,voucher,1,50.75
o_004827,1,boleto,1,40.57
o_004828,1,boleto,1,151.17
o_004829,1,boleto,1,88.95
o_004830,1,credit_card,3,619.67
o_004831,1,credit_card,1,256.03
o_004832,1,credit_card,2,165.94
o_004833,1,boleto,1,38.09
o_004834,1,credit_card,2,471.71
o_004835,1,boleto,1,95.64
o_004836,1,credit_card,2,72.78
o_004837,1,credit_card,3,156.1
o_004838,1,credit_card,3,91.99
o_004839,1,boleto,1,81.6
o_004840,1,credit_card,2,233.85
o_004841,1,credit_card,1,291.19
o_004842,1,boleto,1,270.07
o_004843,1,credit_card,2,172.68
o_004844,1,credit_card,4,300.22
o_004845,1,credit_card,8,45.12
o_004846,1,credit_card,8,105.26
o_004847,1,credit_card,4,97.4
o_004848,1,credit_card,1,128.3
o_004849,1,credit_card,1,151.31
o_004850,1,credit_card,6,65.49
o_004851,1,credit_card,1,616.98
o_004852,1,credit_card,6,398.9
o_004853,1,credit_card,1,97.08
o_004854,1,credit_card,1,97.29
o_004855,1,credit_card,4,983.65
o_004856,1,credit_card,1,178.09
o_004857,1,boleto,1,67.15
o_004858,1,boleto,1,92.73
o_004859,1,boleto,1,663.87
o_004860,1,credit_card,1,137.61
o_004861,1,credit_card,6,249.8
o_004862,1,credit_card,1,64.58
o_004863,1,boleto,1,122.44
o_004864,1,credit_card,1,256.5
o_004865,1,credit_card,10,30.19
o_004866,1,credit_card,4,173.6
o_004867,1,credit_card,1,118.81
o_004868,1,credit_card,1,343.13
o_004869,1,credit_card,1,47.48
o_004870,1,voucher,1,224.27
o_004871,1,boleto,1,36.02
o_004872,1,credit_card,2,601.09
o_004873,1,credit_card,1,68.31
o_004874,1,credit_card,1,170.43
o_004875,1,credit_card,1,36.97
o_004876,1,boleto,1,78.76
o_004877,1,credit_card,1,118.06
o_004878,1,credit_card,1,115.02
o_004879,1,credit_card,1,258.64
o_004880,1,credit_card,6,339.26
o_004881,1,credit_card,2,495.16
o_004882,1,boleto,1,301.89
o_004883,1,credit_card,2,290.54
o_004884,1,boleto,1,55.23
o_004885,1,debit_card,1,97.13
o_004886,1,boleto,1,547.87
o_004887,1,credit_card,12,40.52
o_004888,1,credit_card,1,80.39
o_004889,1,credit_card,1,51.78
o_004890,1,credit_card,4,285.68
o_004891,1,credit_card,1,154.93
o_004892,1,credit_card,2,189.39
o_004893,1,credit_card,8,498.0
o_004894,1,credit_card,4,75.09
o_004895,1,credit_card,10,87.68
o_004896,1,credit_card,8,126.69
o_004897,1,credit_card,1,116.83
o_004898,1,credit_card,1,183.34
o_004899,1,credit_card,1,140.33
o_004900,1,credit_card,1,124.72
o_004901,1,credit_card,1,131.36
o_004902,1,boleto,1,84.03
o_004903,1,boleto,1,89.72
o_004904,1,credit_card,1,80.45
o_004905,1,boleto,1,46.65
o_004906,1,credit_card,6,79.67
o_004907,1,credit_card,1,93.99
o_004908,1,debit_card,1,231.26
o_004909,1,credit_card,1,96.1
o_004910,1,credit_card,2,88.93
o_004911,1,credit_card,6,325.96
o_004912,1,credit_card,1,77.1
o_004913,1,credit_card,1,246.35
o_004914,1,credit_card,1,136.31
o_004915,1,credit_card,6,447.33
o_004916,1,credit_card,1,36.95
o_004917,1,credit_card,6,181.15
o_004918,1,boleto,1,59.71
o_004919,1,boleto,1,139.89
o_004920,1,credit_card,2,25.92
o_004921,1,credit_card,4,220.91
o_004922,1,credit_card,6,180.97
o_004923,1,boleto,1,132.28
o_004924,1,credit_card,1,108.9
o_004925,1,boleto,1,535.81
o_004926,1,boleto,1,399.69
o_004927,1,credit_card,1,218.68
o_004928,1,credit_card,1,253.76
o_004929,1,credit_card,1,56.94
o_004930,1,credit_card,1,327.52
o_004931,1,credit_card,10,152.46
o_004932,1,credit_card,1,174.56
o_004933,1,credit_card,10,355.0
o_004934,1,voucher,1,57.0
o_004935,1,credit_card,1,122.28
o_004936,1,credit_card,12,52.48
o_004937,1,boleto,1,95.43
o_004938,1,credit_card,1,325.46
o_004939,1,credit_card,2,51.17
o_004940,1,credit_card,6,164.02
o_004941,1,boleto,1,204.88
o_004942,1,debit_card,1,357.79
o_004943,1,credit_card,1,60.62
o_004944,1,credit_card,3,200.28
o_004945,1,credit_card,1,257.7
o_004946,1,boleto,1,399.92
o_004947,1,voucher,1,372.09
o_004948,1,credit_card,1,100.05
o_004949,1,boleto,1,106.46
o_004950,1,credit_card,1,155.31
o_004951,1,credit_card,1,92.0
o_004952,1,credit_card,10,152.25
o_004953,1,credit_card,6,48.03
o_004954,1,credit_card,4,36.2
o_004955,1,boleto,1,87.88
o_004956,1,credit_card,1,216.93
o_004957,1,credit_card,1,124.99
o_004958,1,voucher,1,54.65
o_004959,1,credit_card,1,563.84
o_004960,1,boleto,1,248.55
o_004961,1,boleto,1,70.94
o_004962,1,boleto,1,32.53
o_004963,1,credit_card,6,87.34
o_004964,1,credit_card,2,105.63
o_004965,1,boleto,1,68.94
o_004966,1,credit_card,2,135.35
o_004967,1,boleto,1,30.24
o_004968,1,credit_card,1,362.78
o_004969,1,boleto,1,267.2
o_004970,1,boleto,1,78.52
o_004971,1,boleto,1,232.54
o_004972,1,voucher,1,153.94
o_004973,1,credit_card,1,149.26
o_004974,1,credit_card,1,412.23
o_004975,1,credit_card,1,71.55
o_004976,1,boleto,1,353.29
o_004977,1,credit_card,1,35.46
o_004978,1,credit_card,1,62.28
o_004979,1,credit_card,4,28.34
o_004980,1,boleto,1,120.13
o_004981,1,voucher,1,107.61
o_004982,1,boleto,1,116.48
o_004983,1,credit_card,2,162.39
o_004984,1,boleto,1,78.06
o_004985,1,credit_card,2,227.48
o_004986,1,boleto,1,358.13
o_004987,1,credit_card,1,78.16
o_004988,1,voucher,1,38.42
o_004989,1,credit_card,4,110.02
o_004990,1,credit_card,1,341.71
o_004991,1,credit_card,1,155.83
o_004992,1,boleto,1,494.8
o_004993,1,credit_card,10,76.04
o_004994,1,credit_card,6,162.78
o_004995,1,credit_card,1,167.72
o_004996,1,credit_card,4,151.62
o_004997,1,credit_card,6,33.38
o_004998,1,credit_card,1,130.17
o_004999,1,boleto,1,90.78
o_005000,1,boleto,1,1144.48
o_005001,1,boleto,1,665.5
o_005002,1,credit_card,6,75.15
o_005003,1,credit_card,4,45.97
o_005004,1,credit_card,6,109.74
o_005005,1,credit_card,1,366.82
o_005006,1,credit_card,2,146.72
o_005007,1,credit_card,1,46.21
o_005008,1,credit_card,1,42.27
o_005009,1,credit_card,6,507.62
o_005010,1,credit_card,2,120.95
o_005011,1,boleto,1,207.89
o_005012,1,credit_card,1,299.13
o_005013,1,credit_card,8,146.15
o_005014,1,credit_card,2,270.06
o_005015,1,credit_card,1,229.36
o_005016,1,voucher,1,145.14
o_005017,1,credit_card,2,199.62
o_005018,1,credit_card,1,195.37
o_005019,1,credit_card,8,342.17
o_005020,1,boleto,1,129.22
o_005021,1,voucher,1,27.76
o_005022,1,voucher,1,64.51
o_005023,1,credit_card,4,73.68
o_005024,1,boleto,1,163.18
o_005025,1,credit_card,1,67.6
o_005026,1,credit_card,1,228.73
o_005027,1,credit_card,3,72.44
o_005028,1,credit_card,1,70.66
o_005029,1,credit_card,1,180.18
o_005030,1,credit_card,1,401.13
o_005031,1,credit_card,4,71.7
o_005032,1,credit_card,1,106.97
o_005033,1,credit_card,1,251.57
o_005034,1,debit_card,1,231.12
o_005035,1,credit_card,2,179.39
o_005036,1,voucher,1,103.44
o_005037,1,credit_card,8,91.64
o_005038,1,credit_card,1,331.38
o_005039,1,credit_card,1,39.61
o_005040,1,credit_card,12,194.04
o_005041,1,boleto,1,313.42
o_005042,1,credit_card,1,38.79
o_005043,1,credit_card,1,208.81
o_005044,1,credit_card,1,37.58
o_005045,1,credit_card,10,28.22
o_005046,1,credit_card,4,74.57
o_005047,1,boleto,1,27.19
o_005048,1,credit_card,3,120.79
o_005049,1,credit_card,3,323.45
o_005050,1,boleto,1,222.77
o_005051,1,credit_card,1,71.34
o_005052,1,credit_card,6,284.95
o_005053,1,credit_card,1,230.15
o_005054,1,credit_card,12,165.81
o_005055,1,credit_card,4,128.63
o_005056,1,credit_card,6,68.11
o_005057,1,boleto,1,118.39
o_005058,1,boleto,1,467.33
o_005059,1,credit_card,1,134.46
o_005060,1,credit_card,2,204.06
o_005061,1,credit_card,2,936.44
o_005062,1,credit_card,6,49.57
o_005063,1,credit_card,1,299.04
o_005064,1,voucher,1,226.84
o_005065,1,boleto,1,188.5
o_005066,1,credit_card,10,88.73
o_005067,1,boleto,1,486.97
o_005068,1,credit_card,10,225.6
o_005069,1,credit_card,1,242.39
o_005070,1,credit_card,2,31.8
o_005071,1,credit_card,10,105.42
o_005072,1,boleto,1,347.82
o_005073,1,credit_card,6,86.92
o_005074,1,boleto,1,116.64
o_005075,1,boleto,1,65.74
o_005076,1,credit_card,1,227.56
o_005077,1,credit_card,1,88.46
o_005078,1,boleto,1,224.92
o_005079,1,credit_card,1,200.19
o_005080,1,credit_card,3,49.87
o_005081,1,credit_card,6,403.52
o_005082,1,credit_card,4,353.89
o_005083,1,credit_card,8,259.67
o_005084,1,boleto,1,40.37
o_005085,1,voucher,1,117.37
o_005086,1,credit_card,1,743.9
o_005087,1,boleto,1,74.55
o_005088,1,credit_card,1,308.24
o_005089,1,boleto,1,135.36
o_005090,1,credit_card,6,45.57
o_005091,1,credit_card,2,168.24
o_005092,1,credit_card,3,177.32
o_005093,1,credit_card,1,87.8
o_005094,1,credit_card,1,100.36
o_005095,1,credit_card,6,85.16
o_005096,1,boleto,1,318.4
o_005097,1,boleto,1,132.34
o_005098,1,credit_card,2,66.93
o_005099,1,credit_card,1,589.7
o_005100,1,boleto,1,109.01
o_005101,1,credit_card,1,46.24
o_005102,1,credit_card,1,362.61
o_005103,1,credit_card,1,769.76
o_005104,1,credit_card,4,109.58
o_005105,1,credit_card,2,128.57
o_005106,1,credit_card,6,310.77
o_005107,1,credit_card,3,103.42
o_005108,1,credit_card,1,136.39
o_005109,1,boleto,1,53.07
o_005110,1,credit_card,10,170.16
o_005111,1,credit_card,1,132.41
o_005112,1,debit_card,1,72.4
o_005113,1,credit_card,2,249.41
o_005114,1,credit_card,1,401.76
o_005115,1,credit_card,2,325.44
o_005116,1,credit_card,1,151.02
o_005117,1,credit_card,1,157.23
o_005118,1,credit_card,2,196.91
o_005119,1,credit_card,1,69.42
o_005120,1,credit_card,2,47.37
o_005121,1,credit_card,6,317.53
o_005122,1,credit_card,1,175.46
o_005123,1,credit_card,6,489.98
o_005124,1,credit_card,6,179.66
o_005125,1,credit_card,1,31.9
o_005126,1,boleto,1,101.01
o_005127,1,credit_card,1,89.44
o_005128,1,credit_card,2,185.51
o_005129,1,boleto,1,109.35
o_005130,1,credit_card,2,31.03
o_005131,1,credit_card,1,113.09
o_005132,1,credit_card,1,601.89
o_005133,1,boleto,1,52.96
o_005134,1,debit_card,1,36.18
o_005135,1,credit_card,1,379.47
o_005136,1,credit_card,8,137.5
o_005137,1,credit_card,3,232.29
o_005138,1,boleto,1,269.8
o_005139,1,voucher,1,149.73
o_005140,1,boleto,1,132.69
o_005141,1,credit_card,1,101.81
o_005142,1,credit_card,1,179.93
o_005143,1,credit_card,2,99.95
o_005144,1,credit_card,1,142.22
o_005145,1,voucher,1,184.71
o_005146,1,credit_card,1,275.07
o_005147,1,credit_card,4,48.46
o_005148,1,credit_card,1,107.74
o_005149,1,boleto,1,306.17
o_005150,1,credit_card,3,39.14
o_005151,1,credit_card,1,266.22
o_005152,1,credit_card,1,78.13
o_005153,1,boleto,1,40.07
o_005154,1,credit_card,1,214.35
o_005155,1,credit_card,6,338.57
o_005156,1,debit_card,1,48.57
o_005157,1,credit_card,1,188.02
o_005158,1,credit_card,2,179.1
o_005159,1,credit_card,1,298.26
o_005160,1,credit_card,8,188.44
o_005161,1,credit_card,1,236.75
o_005162,1,credit_card,2,157.15
o_005163,1,boleto,1,128.56
o_005164,1,boleto,1,42.38
o_005165,1,credit_card,1,195.19
o_005166,1,credit_card,6,112.52
o_005167,1,boleto,1,334.64
o_005168,1,boleto,1,156.67
o_005169,1,credit_card,1,150.07
o_005170,1,boleto,1,139.02
o_005171,1,credit_card,12,115.08
o_005172,1,credit_card,4,85.03
o_005173,1,boleto,1,397.74
o_005174,1,credit_card,1,46.61
o_005175,1,boleto,1,87.29
o_005176,1,boleto,1,311.39
o_005177,1,credit_card,1,40.41
o_005178,1,credit_card,1,377.22
o_005179,1,boleto,1,356.64
o_005180,1,credit_card,6,54.78
o_005181,1,credit_card,3,196.89
o_005182,1,credit_card,1,91.1
o_005183,1,credit_card,1,193.46
o_005184,1,credit_card,1,251.13
o_005185,1,debit_card,1,53.98
o_005186,1,credit_card,2,141.43
o_005187,1,credit_card,1,64.33
o_005188,1,credit_card,6,179.59
o_005189,1,credit_card,10,212.84
o_005190,1,credit_card,2,96.69
o_005191,1,credit_card,10,121.22
o_005192,1,credit_card,4,110.28
o_005193,1,credit_card,3,367.34
o_005194,1,credit_card,1,119.57
o_005195,1,credit_card,2,33.64
o_005196,1,boleto,1,850.85
o_005197,1,credit_card,8,690.61
o_005198,1,credit_card,1,291.49
o_005199,1,credit_card,4,56.27
o_005200,1,boleto,1,150.23
o_005201,1,credit_card,1,42.25
o_005202,1,credit_card,6,499.51
o_005203,1,credit_card,3,325.82
o_005204,1,boleto,1,531.52
o_005205,1,credit_card,1,137.1
o_005206,1,credit_card,12,217.01
o_005207,1,credit_card,1,202.94
o_005208,1,credit_card,1,110.68
o_005209,1,credit_card,3,34.2
o_005210,1,boleto,1,148.21
o_005211,1,boleto,1,57.93
o_005212,1,credit_card,1,230.05
o_005213,1,credit_card,1,403.11
o_005214,1,credit_card,1,32.48
o_005215,1,credit_card,1,129.66
o_005216,1,credit_card,1,154.91
o_005217,1,credit_card,10,59.91
o_005218,1,credit_card,10,252.04
o_005219,1,credit_card,1,87.92
o_005220,1,credit_card,1,112.15
o_005221,1,credit_card,1,147.79
o_005222,1,credit_card,4,92.7
o_005223,1,credit_card,1,55.3
o_005224,1,credit_card,1,50.54
o_005225,1,credit_card,1,511.66
o_005226,1,boleto,1,38.26
o_005227,1,credit_card,1,229.3
o_005228,1,credit_card,2,184.41
o_005229,1,boleto,1,313.45
o_005230,1,debit_card,1,83.81
o_005231,1,credit_card,1,133.67
o_005232,1,credit_card,2,120.19
o_005233,1,credit_card,1,84.82
o_005234,1,credit_card,1,426.22
o_005235,1,boleto,1,112.15
o_005236,1,credit_card,3,347.0
o_005237,1,credit_card,3,166.11
o_005238,1,boleto,1,81.38
o_005239,1,credit_card,3,54.51
o_005240,1,debit_card,1,237.13
o_005241,1,credit_card,1,1085.51
o_005242,1,credit_card,1,385.91
o_005243,1,credit_card,1,119.79
o_005244,1,boleto,1,26.37
o_005245,1,boleto,1,104.54
o_005246,1,credit_card,1,156.24
o_005247,1,boleto,1,738.26
o_005248,1,credit_card,6,175.5
o_005249,1,credit_card,2,134.75
o_005250,1,boleto,1,107.81
o_005251,1,credit_card,1,117.32
o_005252,1,credit_card,2,50.39
o_005253,1,credit_card,1,72.57
o_005254,1,credit_card,6,164.16
o_005255,1,credit_card,3,106.78
o_005256,1,credit_card,1,59.43
o_005257,1,credit_card,3,53.83
o_005258,1,credit_card,1,79.5
o_005259,1,credit_card,1,62.29
o_005260,1,credit_card,8,76.29
o_005261,1,credit_card,2,250.12
o_005262,1,credit_card,1,237.4
o_005263,1,credit_card,1,118.97
o_005264,1,boleto,1,305.43
o_005265,1,credit_card,6,334.79
o_005266,1,boleto,1,291.22
o_005267,1,credit_card,4,42.2
o_005268,1,boleto,1,196.84
o_005269,1,boleto,1,170.21
o_005270,1,credit_card,1,219.46
o_005271,1,credit_card,1,37.36
o_005272,1,credit_card,1,103.28
o_005273,1,boleto,1,83.15
o_005274,1,voucher,1,34.11
o_005275,1,credit_card,1,31.8
o_005276,1,credit_card,1,36.39
o_005277,1,credit_card,1,54.84
o_005278,1,credit_card,3,110.37
o_005279,1,boleto,1,394.39
o_005280,1,credit_card,4,30.87
o_005281,1,credit_card,1,144.12
o_005282,1,credit_card,1,499.3
o_005283,1,boleto,1,214.93
o_005284,1,voucher,1,383.43
o_005285,1,credit_card,1,199.19
o_005286,1,credit_card,1,129.55
o_005287,1,boleto,1,61.4
o_005288,1,credit_card,3,60.18
o_005289,1,boleto,1,97.33
o_005290,1,credit_card,1,449.69
o_005291,1,credit_card,1,280.22
o_005292,1,credit_card,8,28.75
o_005293,1,boleto,1,183.65
o_005294,1,boleto,1,99.06
o_005295,1,credit_card,1,139.38
o_005296,1,boleto,1,160.87
o_005297,1,boleto,1,27.98
o_005298,1,credit_card,1,352.43
o_005299,1,voucher,1,134.88
o_005300,1,credit_card,4,73.83
o_005301,1,credit_card,1,56.04
o_005302,1,boleto,1,69.38
o_005303,1,credit_card,6,212.56
o_005304,1,credit_card,1,405.05
o_005305,1,credit_card,2,46.7
o_005306,1,credit_card,10,110.45
o_005307,1,credit_card,1,38.39
o_005308,1,voucher,1,68.52
o_005309,1,credit_card,3,248.19
o_005310,1,credit_card,1,141.06
o_005311,1,credit_card,1,103.65
o_005312,1,voucher,1,175.86
o_005313,1,boleto,1,306.53
o_005314,1,boleto,1,103.08
o_005315,1,credit_card,1,190.48
o_005316,1,credit_card,1,144.35
o_005317,1,debit_card,1,161.28
o_005318,1,boleto,1,90.2
o_005319,1,credit_card,1,161.72
o_005320,1,credit_card,2,60.94
o_005321,1,credit_card,1,68.06
o_005322,1,credit_card,2,167.47
o_005323,1,credit_card,8,155.2
o_005324,1,voucher,1,31.19
o_005325,1,credit_card,1,204.15
o_005326,1,credit_card,8,864.25
o_005327,1,credit_card,3,85.3
o_005328,1,credit_card,2,42.7
o_005329,1,credit_card,1,429.97
o_005330,1,credit_card,3,598.57
o_005331,1,credit_card,4,121.34
o_005332,1,credit_card,1,354.33
o_005333,1,credit_card,2,76.43
o_005334,1,boleto,1,140.5
o_005335,1,voucher,1,129.74
o_005336,1,credit_card,2,24.26
o_005337,1,credit_card,1,174.93
o_005338,1,credit_card,2,32.99
o_005339,1,credit_card,1,216.38
o_005340,1,voucher,1,179.13
o_005341,1,credit_card,2,44.46
o_005342,1,credit_card,4,157.96
o_005343,1,credit_card,1,94.43
o_005344,1,credit_card,12,302.65
o_005345,1,credit_card,8,289.8
o_005346,1,credit_card,1,110.15
o_005347,1,boleto,1,280.73
o_005348,1,boleto,1,208.34
o_005349,1,credit_card,1,75.82
o_005350,1,credit_card,4,175.5
o_005351,1,credit_card,4,56.75
o_005352,1,credit_card,1,59.28
o_005353,1,credit_card,1,214.63
o_005354,1,credit_card,3,101.26
o_005355,1,credit_card,1,239.62
o_005356,1,credit_card,2,46.24
o_005357,1,boleto,1,48.0
o_005358,1,credit_card,4,154.11
o_005359,1,boleto,1,144.63
o_005360,1,boleto,1,198.93
o_005361,1,boleto,1,35.02
o_005362,1,debit_card,1,58.2
o_005363,1,boleto,1,344.33
o_005364,1,credit_card,1,87.82
o_005365,1,credit_card,1,624.94
o_005366,1,credit_card,10,326.45
o_005367,1,credit_card,4,59.7
o_005368,1,credit_card,1,258.69
o_005369,1,credit_card,12,69.93
o_005370,1,boleto,1,412.78
o_005371,1,credit_card,3,462.15
o_005372,1,credit_card,3,100.08
o_005373,1,voucher,1,263.42
o_005374,1,boleto,1,236.89
o_005375,1,boleto,1,66.86
o_005376,1,credit_card,1,227.26
o_005377,1,credit_card,6,244.13
o_005378,1,credit_card,3,34.16
o_005379,1,credit_card,4,345.05
o_005380,1,credit_card,4,119.46
o_005381,1,voucher,1,113.94
o_005382,1,credit_card,2,159.71
o_005383,1,credit_card,1,293.13
o_005384,1,boleto,1,184.08
o_005385,1,boleto,1,151.66
o_005386,1,credit_card,1,611.3
o_005387,1,boleto,1,31.83
o_005388,1,boleto,1,71.83
o_005389,1,credit_card,8,100.18
o_005390,1,credit_card,10,70.79
o_005391,1,credit_card,4,181.68
o_005392,1,boleto,1,44.05
o_005393,1,boleto,1,220.34
o_005394,1,credit_card,4,102.42
o_005395,1,credit_card,1,169.75
o_005396,1,boleto,1,89.31
o_005397,1,credit_card,1,286.01
o_005398,1,credit_card,1,287.67
o_005399,1,credit_card,12,54.29
o_005400,1,credit_card,1,197.33
o_005401,1,credit_card,3,165.21
o_005402,1,credit_card,1,190.26
o_005403,1,credit_card,10,109.68
o_005404,1,credit_card,1,111.99
o_005405,1,credit_card,12,170.66
o_005406,1,credit_card,1,201.11
o_005407,1,credit_card,1,146.37
o_005408,1,credit_card,1,36.39
o_005409,1,credit_card,6,70.0
o_005410,1,boleto,1,178.58
o_005411,1,boleto,1,481.89
o_005412,1,credit_card,1,139.66
o_005413,1,boleto,1,48.5
o_005414,1,boleto,1,112.06
o_005415,1,boleto,1,117.5
o_005416,1,credit_card,1,213.0
o_005417,1,credit_card,1,21.77
o_005418,1,credit_card,1,43.83
o_005419,1,credit_card,10,30.2
o_005420,1,boleto,1,58.89
o_005421,1,credit_card,2,308.55
o_005422,1,credit_card,1,322.29
o_005423,1,credit_card,1,26.53
o_005424,1,credit_card,1,153.25
o_005425,1,credit_card,1,89.64
o_005426,1,credit_card,1,116.58
o_005427,1,credit_card,1,273.93
o_005428,1,credit_card,1,41.14
o_005429,1,boleto,1,306.17
o_005430,1,credit_card,1,143.49
o_005431,1,boleto,1,102.47
o_005432,1,credit_card,1,32.2
o_005433,1,credit_card,1,32.71
o_005434,1,credit_card,1,36.07
o_005435,1,credit_card,1,107.62
o_005436,1,boleto,1,193.99
o_005437,1,credit_card,3,148.47
o_005438,1,credit_card,3,37.95
o_005439,1,credit_card,8,94.58
o_005440,1,credit_card,3,143.77
o_005441,1,boleto,1,208.03
o_005442,1,credit_card,6,73.52
o_005443,1,credit_card,4,44.55
o_005444,1,credit_card,4,70.16
o_005445,1,voucher,1,120.55
o_005446,1,credit_card,1,330.72
o_005447,1,boleto,1,43.25
o_005448,1,credit_card,6,159.21
o_005449,1,credit_card,10,190.88
o_005450,1,credit_card,1,167.45
o_005451,1,boleto,1,125.54
o_005452,1,credit_card,1,146.76
