customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
c_004396,cu_001946,402430,Sao Bernardo do Campo,SP
c_004397,cu_004810,800710,Guarulhos,SP
c_004398,cu_004799,699981,Belo Horizonte,MG
c_004399,cu_002808,682475,Contagem,MG
c_004400,cu_006642,776646,Contagem,MG
c_004401,cu_003825,345593,Santos,SP
c_004402,cu_003536,239071,Recife,PE
c_004403,cu_005810,383646,Sao Bernardo do Campo,SP
c_004404,cu_006068,346962,Sao Paulo,SP
c_004405,cu_007117,370251,Rio de Janeiro,RJ
c_004406,cu_003802,416513,Sao Paulo,SP
c_004407,cu_004177,543032,Brasilia,DF
c_004408,cu_004699,699224,Manaus,AM
c_004409,cu_001970,759791,Guarulhos,SP
c_004410,cu_005806,655797,Brasilia,DF
c_004411,cu_006142,858937,Florianopolis,SC
c_004412,cu_003822,440628,Manaus,AM
c_004413,cu_002819,670073,Sao Bernardo do Campo,SP
c_004414,cu_000902,522790,Belo Horizonte,MG
c_004415,cu_000364,254521,Sao Bernardo do Campo,SP
c_004416,cu_004258,913216,Salvador,BA
c_004417,cu_003119,385932,Campinas,SP
c_004418,cu_002558,700346,Uberlandia,MG
c_004419,cu_001863,981179,Campinas,SP
c_004420,cu_000115,378083,Campinas,SP
c_004421,cu_007084,629889,Juiz de Fora,MG
c_004422,cu_002384,781450,Salvador,BA
c_004423,cu_004976,497242,Belo Horizonte,MG
c_004424,cu_006880,859428,Vitoria da Conquista,BA
c_004425,cu_003935,819996,Santos,SP
c_004426,cu_004935,548050,Niteroi,RJ
c_004427,cu_006290,761957,Rio de Janeiro,RJ
c_004428,cu_005442,958086,Sao Bernardo do Campo,SP
c_004429,cu_002490,664231,Belo Horizonte,MG
c_004430,cu_006980,789696,Juiz de Fora,MG
c_004431,cu_005132,375121,Contagem,MG
c_004432,cu_000942,771062,Curitiba,PR
c_004433,cu_001724,614028,Belo Horizonte,MG
c_004434,cu_002334,336968,Santos,SP
c_004435,cu_002767,506568,Sao Paulo,SP
c_004436,cu_001137,246367,Juiz de Fora,MG
c_004437,cu_002527,889571,Sao Paulo,SP
c_004438,cu_004117,882570,Sao Bernardo do Campo,SP
c_004439,cu_003420,496546,Niteroi,RJ
c_004440,cu_005845,118187,Belo Horizonte,MG
c_004441,cu_004778,198971,Sao Bernardo do Campo,SP
c_004442,cu_003906,727272,Pelotas,RS
c_004443,cu_003637,170629,Contagem,MG
c_004444,cu_002953,584794,Campinas,SP
c_004445,cu_005929,564978,Curitiba,PR
c_004446,cu_002367,568197,Uberlandia,MG
c_004447,cu_004221,904448,Juiz de Fora,MG
c_004448,cu_000276,501515,Contagem,MG
c_004449,cu_001999,555351,Sao Paulo,SP
c_004450,cu_001227,501019,Canoas,RS
c_004451,cu_006337,564622,Sao Paulo,SP
c_004452,cu_003752,709048,Ananindeua,PA
c_004453,cu_003735,353669,Blumenau,SC
c_004454,cu_000695,787968,Contagem,MG
c_004455,cu_001309,843889,Campinas,SP
c_004456,cu_004152,309036,Sao Paulo,SP
c_004457,cu_003234,156769,Sao Paulo,SP
c_004458,cu_004114,162079,Rio de Janeiro,RJ
c_004459,cu_002311,373417,Sao Paulo,SP
c_004460,cu_002841,195898,Duque de Caxias,RJ
c_004461,cu_004208,176290,Sao Paulo,SP
c_004462,cu_003559,533511,Dourados,MS
c_004463,cu_003398,752013,Campinas,SP
c_004464,cu_000541,798981,Manaus,AM
c_004465,cu_002694,938814,Caucaia,CE
c_004466,cu_004674,880714,Rio de Janeiro,RJ
c_004467,cu_001088,774678,Pelotas,RS
c_004468,cu_003363,689047,Nova Iguacu,RJ
c_004469,cu_000024,228017,Belo Horizonte,MG
c_004470,cu_001572,709979,Guarulhos,SP
c_004471,cu_006144,354559,Sao Bernardo do Campo,SP
c_004472,cu_002958,956049,Contagem,MG
c_004473,cu_005668,466283,Nova Iguacu,RJ
c_004474,cu_004236,445442,Uberlandia,MG
c_004475,cu_001767,580861,Santos,SP
c_004476,cu_004743,752042,Sao Bernardo do Campo,SP
c_004477,cu_002235,721687,Santos,SP
c_004478,cu_000200,559946,Campinas,SP
c_004479,cu_003198,580578,Guarulhos,SP
c_004480,cu_000256,548369,Campinas,SP
c_004481,cu_003747,811983,Santos,SP
c_004482,cu_004642,786069,Blumenau,SC
c_004483,cu_002241,294365,Campinas,SP
c_004484,cu_006846,676844,Contagem,MG
c_004485,cu_003175,141492,Sao Paulo,SP
c_004486,cu_003606,810575,Brasilia,DF
c_004487,cu_003336,372845,Niteroi,RJ
c_004488,cu_004897,564148,Guarulhos,SP
c_004489,cu_005037,174132,Niteroi,RJ
c_004490,cu_000413,159153,Sao Bernardo do Campo,SP
c_004491,cu_002014,972597,Juiz de Fora,MG
c_004492,cu_001381,850820,Sao Paulo,SP
c_004493,cu_001098,674818,Aparecida de Goiania,GO
c_004494,cu_003426,459535,Duque de Caxias,RJ
c_004495,cu_003655,303412,Campinas,SP
c_004496,cu_000909,957324,Porto Alegre,RS
c_004497,cu_000187,138863,Sao Bernardo do Campo,SP
c_004498,cu_004044,307120,Vitoria da Conquista,BA
c_004499,cu_003756,884096,Nova Iguacu,RJ
c_004500,cu_002015,425661,Canoas,RS
c_004501,cu_005409,705890,Sao Paulo,SP
c_004502,cu_002092,385998,Vitoria da Conquista,BA
c_004503,cu_003644,781921,Londrina,PR
c_004504,cu_002130,707112,Sao Paulo,SP
c_004505,cu_005242,412138,Santos,SP
c_004506,cu_000357,597197,Sao Paulo,SP
c_004507,cu_005647,869549,Dourados,MS
c_004508,cu_005185,435479,Guarulhos,SP
c_004509,cu_007079,641766,Niteroi,RJ
c_004510,cu_005776,728147,Santos,SP
c_004511,cu_002422,652126,Sao Paulo,SP
c_004512,cu_004257,361775,Juiz de Fora,MG
c_004513,cu_006465,449993,Belem,PA
c_004514,cu_004545,888118,Duque de Caxias,RJ
c_004515,cu_001497,962348,Joinville,SC
c_004516,cu_005132,827298,Nova Iguacu,RJ
c_004517,cu_006327,569697,Guarulhos,SP
c_004518,cu_002158,854683,Sao Paulo,SP
c_004519,cu_006046,622227,Belo Horizonte,MG
c_004520,cu_002555,680242,Ananindeua,PA
c_004521,cu_005409,765262,Vitoria da Conquista,BA
c_004522,cu_002342,732728,Guarulhos,SP
c_004523,cu_002951,362835,Campinas,SP
c_004524,cu_001238,243633,Santos,SP
c_004525,cu_000973,766163,Manaus,AM
c_004526,cu_004727,406213,Vitoria da Conquista,BA
c_004527,cu_003965,855167,Curitiba,PR
c_004528,cu_005686,541135,Sao Paulo,SP
c_004529,cu_001050,171886,Nova Iguacu,RJ
c_004530,cu_003701,372795,Nova Iguacu,RJ
c_004531,cu_002780,854686,Sao Paulo,SP
c_004532,cu_001588,385490,Duque de Caxias,RJ
c_004533,cu_003878,506748,Sao Paulo,SP
c_004534,cu_002368,397730,Santos,SP
c_004535,cu_007056,448087,Olinda,PE
c_004536,cu_005789,922147,Maringa,PR
c_004537,cu_000436,123043,Rio de Janeiro,RJ
c_004538,cu_002828,225186,Duque de Caxias,RJ
c_004539,cu_001556,634082,Guarulhos,SP
c_004540,cu_005172,296319,Ponta Grossa,PR
c_004541,cu_003858,277846,Joinville,SC
c_004542,cu_001304,587041,Ponta Grossa,PR
c_004543,cu_006869,485057,Canoas,RS
c_004544,cu_006174,407077,Guarulhos,SP
c_004545,cu_002384,821554,Guarulhos,SP
c_004546,cu_000182,314242,Rio de Janeiro,RJ
c_004547,cu_007190,841856,Sao Paulo,SP
c_004548,cu_006687,112162,Ponta Grossa,PR
c_004549,cu_005565,218240,Guarulhos,SP
c_004550,cu_007177,179498,Guarulhos,SP
c_004551,cu_005575,527145,Campinas,SP
c_004552,cu_001589,832653,Dourados,MS
c_004553,cu_001587,317268,Sao Bernardo do Campo,SP
c_004554,cu_000659,698677,Belo Horizonte,MG
c_004555,cu_000159,569951,Duque de Caxias,RJ
c_004556,cu_003953,622451,Campinas,SP
c_004557,cu_007181,446810,Nova Iguacu,RJ
c_004558,cu_006555,149062,Porto Alegre,RS
c_004559,cu_001011,526355,Rio de Janeiro,RJ
c_004560,cu_000052,290431,Brasilia,DF
c_004561,cu_006551,265061,Santos,SP
c_004562,cu_006990,419137,Santos,SP
c_004563,cu_005141,726072,Manaus,AM
c_004564,cu_005149,387915,Santos,SP
c_004565,cu_006846,383247,Belo Horizonte,MG
c_004566,cu_002307,675835,Joinville,SC
c_004567,cu_001228,542828,Santos,SP
c_004568,cu_005590,911190,Caxias do Sul,RS
c_004569,cu_006919,786339,Campinas,SP
c_004570,cu_005585,440588,Sao Bernardo do Campo,SP
c_004571,cu_001035,491478,Sao Paulo,SP
c_004572,cu_003702,472292,Joinville,SC
c_004573,cu_006046,857735,Campinas,SP
c_004574,cu_004045,471126,Pelotas,RS
c_004575,cu_004945,583092,Ananindeua,PA
c_004576,cu_004449,261932,Duque de Caxias,RJ
c_004577,cu_005194,768046,Niteroi,RJ
c_004578,cu_007016,272811,Duque de Caxias,RJ
c_004579,cu_005835,120141,Sao Paulo,SP
c_004580,cu_005560,416083,Niteroi,RJ
c_004581,cu_005086,271374,Belo Horizonte,MG
c_004582,cu_001264,883946,Goiania,GO
c_004583,cu_007161,785991,Manaus,AM
c_004584,cu_001884,634122,Brasilia,DF
c_004585,cu_001809,732512,Olinda,PE
c_004586,cu_003167,146851,Niteroi,RJ
c_004587,cu_003797,914149,Juiz de Fora,MG
c_004588,cu_002341,183369,Jaboatao dos Guararapes,PE
c_004589,cu_006352,510610,Santos,SP
c_004590,cu_003414,448151,Cuiaba,MT
c_004591,cu_005207,682170,Sao Bernardo do Campo,SP
c_004592,cu_000817,739586,Uberlandia,MG
c_004593,cu_005895,979594,Porto Alegre,RS
c_004594,cu_006056,741136,Ananindeua,PA
c_004595,cu_002437,580137,Campinas,SP
c_004596,cu_006468,275830,Ponta Grossa,PR
c_004597,cu_007083,997348,Niteroi,RJ
c_004598,cu_000888,252682,Santos,SP
c_004599,cu_005951,234121,Curitiba,PR
c_004600,cu_005276,250047,Uberlandia,MG
c_004601,cu_000667,912165,Uberlandia,MG
c_004602,cu_004728,692695,Guarulhos,SP
c_004603,cu_002624,970757,Duque de Caxias,RJ
c_004604,cu_005738,867567,Juiz de Fora,MG
c_004605,cu_004232,425644,Sao Bernardo do Campo,SP
c_004606,cu_006042,465622,Campinas,SP
c_004607,cu_005793,308693,Cuiaba,MT
c_004608,cu_004523,818856,Nova Iguacu,RJ
c_004609,cu_005571,197811,Ponta Grossa,PR
c_004610,cu_006755,404739,Sao Bernardo do Campo,SP
c_004611,cu_007054,300664,Sao Bernardo do Campo,SP
c_004612,cu_000818,359986,Campinas,SP
c_004613,cu_002188,947151,Sao Paulo,SP
c_004614,cu_001106,691560,Rio de Janeiro,RJ
c_004615,cu_002224,467287,Duque de Caxias,RJ
c_004616,cu_000197,818154,Niteroi,RJ
c_004617,cu_002671,308541,Guarulhos,SP
c_004618,cu_006091,738871,Rio de Janeiro,RJ
c_004619,cu_006834,877576,Guarulhos,SP
c_004620,cu_003492,637193,Sao Paulo,SP
c_004621,cu_002448,894896,Manaus,AM
c_004622,cu_000470,722356,Juiz de Fora,MG
c_004623,cu_006361,981463,Belo Horizonte,MG
c_004624,cu_001948,809181,Santos,SP
c_004625,cu_005024,921632,Juazeiro do Norte,CE
c_004626,cu_003899,222539,Juiz de Fora,MG
c_004627,cu_002010,224820,Ponta Grossa,PR
c_004628,cu_003800,602636,Sao Paulo,SP
c_004629,cu_006775,669856,Varzea Grande,MT
c_004630,cu_007094,584859,Feira de Santana,BA
c_004631,cu_005001,413829,Feira de Santana,BA
c_004632,cu_006318,251754,Sao Bernardo do Campo,SP
c_004633,cu_004118,564286,Sao Bernardo do Campo,SP
c_004634,cu_003796,476864,Guarulhos,SP
c_004635,cu_003988,907298,Sao Paulo,SP
c_004636,cu_000234,655881,Feira de Santana,BA
c_004637,cu_007180,234385,Santos,SP
c_004638,cu_005220,649097,Guarulhos,SP
c_004639,cu_000928,104838,Santos,SP
c_004640,cu_003607,351091,Campinas,SP
c_004641,cu_000522,466092,Sao Bernardo do Campo,SP
c_004642,cu_005904,968778,Joinville,SC
c_004643,cu_003523,372057,Contagem,MG
c_004644,cu_004526,983098,Campinas,SP
c_004645,cu_004888,435750,Nova Iguacu,RJ
c_004646,cu_001629,637992,Sao Paulo,SP
c_004647,cu_005832,966648,Campinas,SP
c_004648,cu_004628,767959,Caxias do Sul,RS
c_004649,cu_007122,834834,Porto Alegre,RS
c_004650,cu_005842,954040,Caxias do Sul,RS
c_004651,cu_005771,482047,Pelotas,RS
c_004652,cu_001316,650267,Campinas,SP
c_004653,cu_002857,737962,Belem,PA
c_004654,cu_005008,744913,Chapeco,SC
c_004655,cu_001124,953961,Fortaleza,CE
c_004656,cu_005621,755896,Campinas,SP
c_004657,cu_005423,992323,Manaus,AM
c_004658,cu_007014,752852,Florianopolis,SC
c_004659,cu_002587,659968,Salvador,BA
c_004660,cu_001023,690569,Sao Bernardo do Campo,SP
c_004661,cu_005672,964488,Maringa,PR
c_004662,cu_001378,323451,Belem,PA
c_004663,cu_003374,863145,Pelotas,RS
c_004664,cu_001519,244739,Belo Horizonte,MG
c_004665,cu_005777,110196,Ananindeua,PA
c_004666,cu_006093,843434,Duque de Caxias,RJ
c_004667,cu_000226,153586,Contagem,MG
c_004668,cu_005355,270065,Niteroi,RJ
c_004669,cu_004968,811496,Manaus,AM
c_004670,cu_000891,846937,Sao Paulo,SP
c_004671,cu_005574,749261,Rio de Janeiro,RJ
c_004672,cu_004072,171281,Canoas,RS
c_004673,cu_005132,724182,Blumenau,SC
c_004674,cu_002257,876050,Belo Horizonte,MG
c_004675,cu_002788,464849,Fortaleza,CE
c_004676,cu_000396,612484,Ananindeua,PA
c_004677,cu_005219,384347,Campinas,SP
c_004678,cu_002078,159296,Sao Bernardo do Campo,SP
c_004679,cu_007041,344946,Campinas,SP
c_004680,cu_004744,844878,Sao Paulo,SP
c_004681,cu_004424,102686,Niteroi,RJ
c_004682,cu_003237,325336,Juazeiro do Norte,CE
c_004683,cu_005578,464281,Feira de Santana,BA
c_004684,cu_003893,208696,Sao Bernardo do Campo,SP
c_004685,cu_005047,301585,Sao Bernardo do Campo,SP
c_004686,cu_002005,812372,Contagem,MG
c_004687,cu_002016,808421,Rio de Janeiro,RJ
c_004688,cu_003171,446331,Sao Paulo,SP
c_004689,cu_002668,546750,Olinda,PE
c_004690,cu_001878,389666,Manaus,AM
c_004691,cu_001196,525564,Sao Paulo,SP
c_004692,cu_001772,970948,Olinda,PE
c_004693,cu_000161,228841,Sao Paulo,SP
c_004694,cu_003976,664721,Maringa,PR
c_004695,cu_001751,692876,Rio de Janeiro,RJ
c_004696,cu_000775,169718,Campinas,SP
c_004697,cu_005923,869614,Manaus,AM
c_004698,cu_006417,970235,Nova Iguacu,RJ
c_004699,cu_007170,394410,Londrina,PR
c_004700,cu_005147,638496,Sao Paulo,SP
c_004701,cu_006469,206113,Sao Bernardo do Campo,SP
c_004702,cu_000939,130728,Campinas,SP
c_004703,cu_003220,130396,Duque de Caxias,RJ
c_004704,cu_000539,656647,Canoas,RS
c_004705,cu_006631,489196,Santos,SP
c_004706,cu_004917,672418,Pelotas,RS
c_004707,cu_001461,635059,Porto Alegre,RS
c_004708,cu_005184,513336,Porto Alegre,RS
c_004709,cu_000355,110429,Rio de Janeiro,RJ
c_004710,cu_003604,760125,Juazeiro do Norte,CE
c_004711,cu_003323,978222,Rio de Janeiro,RJ
c_004712,cu_000234,956129,Nova Iguacu,RJ
c_004713,cu_006370,985559,Sao Bernardo do Campo,SP
c_004714,cu_001548,774338,Guarulhos,SP
c_004715,cu_002096,253514,Guarulhos,SP
c_004716,cu_004213,302844,Contagem,MG
c_004717,cu_002101,285691,Guarulhos,SP
c_004718,cu_001673,708596,Guarulhos,SP
c_004719,cu_006708,824116,Curitiba,PR
c_004720,cu_005163,398781,Sao Paulo,SP
c_004721,cu_002100,709047,Sao Paulo,SP
c_004722,cu_003657,178063,Santos,SP
c_004723,cu_004653,315353,Maringa,PR
c_004724,cu_003596,429622,Campinas,SP
c_004725,cu_003748,729633,Rio de Janeiro,RJ
c_004726,cu_003173,404379,Rio de Janeiro,RJ
c_004727,cu_001815,856914,Canoas,RS
c_004728,cu_003841,216972,Uberlandia,MG
c_004729,cu_002005,803646,Chapeco,SC
c_004730,cu_007011,772664,Sao Paulo,SP
c_004731,cu_004493,939221,Santos,SP
c_004732,cu_000674,617166,Sao Paulo,SP
c_004733,cu_000386,766421,Sao Paulo,SP
c_004734,cu_002158,724318,Sao Paulo,SP
c_004735,cu_002661,596631,Sao Paulo,SP
c_004736,cu_002064,165642,Nova Iguacu,RJ
c_004737,cu_003851,936697,Contagem,MG
c_004738,cu_003253,447042,Sao Paulo,SP
c_004739,cu_004979,742670,Caxias do Sul,RS
c_004740,cu_004636,964391,Sao Bernardo do Campo,SP
c_004741,cu_004266,223657,Campinas,SP
c_004742,cu_006552,727772,Rio de Janeiro,RJ
c_004743,cu_000739,316593,Sao Bernardo do Campo,SP
c_004744,cu_001401,279331,Guarulhos,SP
c_004745,cu_003259,700530,Campinas,SP
c_004746,cu_007001,164579,Santarem,PA
c_004747,cu_002277,458431,Porto Alegre,RS
c_004748,cu_003904,214033,Sao Paulo,SP
c_004749,cu_003923,166170,Vitoria da Conquista,BA
c_004750,cu_004214,920313,Curitiba,PR
c_004751,cu_003227,402321,Uberlandia,MG
c_004752,cu_002831,573582,Feira de Santana,BA
c_004753,cu_003758,747193,Santos,SP
c_004754,cu_002512,516983,Sao Paulo,SP
c_004755,cu_002151,501956,Nova Iguacu,RJ
c_004756,cu_003675,685668,Rio de Janeiro,RJ
c_004757,cu_002745,103438,Nova Iguacu,RJ
c_004758,cu_006091,861862,Uberlandia,MG
c_004759,cu_003866,647669,Santarem,PA
c_004760,cu_003764,417615,Juazeiro do Norte,CE
c_004761,cu_005801,936789,Brasilia,DF
c_004762,cu_005818,258632,Blumenau,SC
c_004763,cu_002222,642284,Ananindeua,PA
c_004764,cu_002792,195265,Sao Bernardo do Campo,SP
c_004765,cu_001697,397864,Sao Paulo,SP
c_004766,cu_005540,397054,Nova Iguacu,RJ
c_004767,cu_003462,295972,Salvador,BA
c_004768,cu_004063,180538,Duque de Caxias,RJ
c_004769,cu_005855,257528,Londrina,PR
c_004770,cu_001524,979165,Sao Bernardo do Campo,SP
c_004771,cu_004760,980396,Guarulhos,SP
c_004772,cu_000032,662658,Ponta Grossa,PR
c_004773,cu_006198,162684,Campinas,SP
c_004774,cu_004025,986620,Guarulhos,SP
c_004775,cu_002566,104849,Sao Bernardo do Campo,SP
c_004776,cu_002803,537256,Sao Bernardo do Campo,SP
c_004777,cu_003896,484239,Pelotas,RS
c_004778,cu_003709,531176,Santos,SP
c_004779,cu_006155,899746,Belo Horizonte,MG
c_004780,cu_005647,736831,Guarulhos,SP
c_004781,cu_000719,913954,Florianopolis,SC
c_004782,cu_006698,613321,Sao Paulo,SP
c_004783,cu_006516,342272,Uberlandia,MG
c_004784,cu_004579,952497,Canoas,RS
c_004785,cu_000972,730956,Campinas,SP
c_004786,cu_003718,982763,Olinda,PE
c_004787,cu_006766,246257,Uberlandia,MG
c_004788,cu_004402,299124,Duque de Caxias,RJ
c_004789,cu_004552,111225,Guarulhos,SP
c_004790,cu_002207,326352,Belem,PA
c_004791,cu_004426,625452,Maringa,PR
c_004792,cu_006919,381137,Sao Paulo,SP
c_004793,cu_004320,183369,Campinas,SP
c_004794,cu_003030,942112,Florianopolis,SC
c_004795,cu_006872,525465,Canoas,RS
c_004796,cu_003575,351893,Ponta Grossa,PR
c_004797,cu_005575,204177,Duque de Caxias,RJ
c_004798,cu_003116,845832,Porto Alegre,RS
c_004799,cu_003285,811822,Sao Paulo,SP
c_004800,cu_005178,986814,Sao Bernardo do Campo,SP
c_004801,cu_000643,226013,Belo Horizonte,MG
c_004802,cu_004711,135738,Campo Grande,MS
c_004803,cu_000194,641244,Sao Bernardo do Campo,SP
c_004804,cu_003996,908344,Rio de Janeiro,RJ
c_004805,cu_000488,890693,Porto Alegre,RS
c_004806,cu_002204,495567,Nova Iguacu,RJ
c_004807,cu_002657,560227,Feira de Santana,BA
c_004808,cu_005345,124461,Londrina,PR
c_004809,cu_006555,124931,Guarulhos,SP
c_004810,cu_003276,762069,Goiania,GO
c_004811,cu_001102,686919,Londrina,PR
c_004812,cu_005243,697189,Brasilia,DF
c_004813,cu_006614,696815,Belo Horizonte,MG
c_004814,cu_001241,850537,Feira de Santana,BA
c_004815,cu_000515,107350,Sao Bernardo do Campo,SP
c_004816,cu_005721,387831,Campinas,SP
c_004817,cu_005223,312638,Brasilia,DF
c_004818,cu_000392,747043,Sao Bernardo do Campo,SP
c_004819,cu_000630,467911,Santos,SP
c_004820,cu_003716,908984,Florianopolis,SC
c_004821,cu_001847,198428,Vitoria da Conquista,BA
c_004822,cu_002655,854829,Santos,SP
c_004823,cu_000979,495591,Feira de Santana,BA
c_004824,cu_004529,468713,Porto Alegre,RS
c_004825,cu_003402,404570,Niteroi,RJ
c_004826,cu_003871,308515,Vitoria da Conquista,BA
c_004827,cu_006683,372790,Guarulhos,SP
c_004828,cu_000277,670092,Santos,SP
c_004829,cu_000232,379451,Santos,SP
c_004830,cu_001552,468295,Rio de Janeiro,RJ
c_004831,cu_005690,205126,Niteroi,RJ
c_004832,cu_005209,337378,Chapeco,SC
c_004833,cu_003270,497441,Florianopolis,SC
c_004834,cu_002409,765930,Juiz de Fora,MG
c_004835,cu_003512,584141,Chapeco,SC
c_004836,cu_000025,492123,Santos,SP
c_004837,cu_007192,772584,Sao Paulo,SP
c_004838,cu_005513,217167,Brasilia,DF
c_004839,cu_006650,463116,Sao Bernardo do Campo,SP
c_004840,cu_006410,334368,Sao Bernardo do Campo,SP
c_004841,cu_000460,406745,Pelotas,RS
c_004842,cu_003764,168340,Campinas,SP
c_004843,cu_006599,821152,Brasilia,DF
c_004844,cu_003431,360256,Campinas,SP
c_004845,cu_005187,830175,Sao Paulo,SP
c_004846,cu_005102,150395,Sao Paulo,SP
c_004847,cu_007006,152289,Belo Horizonte,MG
c_004848,cu_003483,350827,Campinas,SP
c_004849,cu_001994,842334,Rio de Janeiro,RJ
c_004850,cu_000490,263283,Brasilia,DF
c_004851,cu_001072,461310,Fortaleza,CE
c_004852,cu_006707,759088,Sao Bernardo do Campo,SP
c_004853,cu_003173,358875,Rio de Janeiro,RJ
c_004854,cu_000215,862662,Rio de Janeiro,RJ
c_004855,cu_001723,183393,Ananindeua,PA
c_004856,cu_001592,115869,Aparecida de Goiania,GO
c_004857,cu_002606,234739,Sao Bernardo do Campo,SP
c_004858,cu_000158,191029,Porto Alegre,RS
c_004859,cu_006632,140359,Campinas,SP
c_004860,cu_004781,269039,Sao Bernardo do Campo,SP
c_004861,cu_003313,528864,Santos,SP
c_004862,cu_002841,911685,Niteroi,RJ
c_004863,cu_001776,152269,Duque de Caxias,RJ
c_004864,cu_002052,808634,Sao Paulo,SP
c_004865,cu_005939,457134,Pelotas,RS
c_004866,cu_006504,574761,Guarulhos,SP
c_004867,cu_006602,159269,Belo Horizonte,MG
c_004868,cu_002295,632772,Campinas,SP
c_004869,cu_005685,175529,Santos,SP
c_004870,cu_001696,149614,Santos,SP
c_004871,cu_002993,342172,Sao Bernardo do Campo,SP
c_004872,cu_002469,512736,Rio de Janeiro,RJ
c_004873,cu_001946,801657,Sao Paulo,SP
c_004874,cu_003809,459055,Niteroi,RJ
c_004875,cu_006158,146197,Santos,SP
c_004876,cu_002783,955927,Caxias do Sul,RS
c_004877,cu_003644,116574,Londrina,PR
c_004878,cu_005241,869695,Santos,SP
c_004879,cu_006420,317347,Niteroi,RJ
c_004880,cu_005677,544394,Santos,SP
c_004881,cu_002500,848651,Uberlandia,MG
c_004882,cu_003645,983939,Guarulhos,SP
c_004883,cu_002645,430273,Nova Iguacu,RJ
c_004884,cu_006589,560718,Nova Iguacu,RJ
c_004885,cu_006353,736866,Manaus,AM
c_004886,cu_006857,687384,Niteroi,RJ
c_004887,cu_002349,817293,Juiz de Fora,MG
c_004888,cu_001932,663517,Campinas,SP
c_004889,cu_003294,176444,Santarem,PA
c_004890,cu_001757,165214,Curitiba,PR
c_004891,cu_006146,496413,Sao Paulo,SP
c_004892,cu_005085,675968,Vitoria da Conquista,BA
c_004893,cu_005637,114533,Duque de Caxias,RJ
c_004894,cu_001116,518840,Salvador,BA
c_004895,cu_002567,369654,Vitoria da Conquista,BA
c_004896,cu_003499,924011,Sao Paulo,SP
c_004897,cu_000492,448137,Caxias do Sul,RS
c_004898,cu_003306,996643,Sao Paulo,SP
c_004899,cu_000619,655919,Guarulhos,SP
c_004900,cu_003232,404866,Campinas,SP
c_004901,cu_003823,527095,Porto Alegre,RS
c_004902,cu_006474,307448,Sao Bernardo do Campo,SP
c_004903,cu_002380,703728,Santos,SP
c_004904,cu_006193,331228,Pelotas,RS
c_004905,cu_001546,426068,Guarulhos,SP
c_004906,cu_004958,583895,Campinas,SP
c_004907,cu_005787,661879,Campinas,SP
c_004908,cu_003563,235079,Santos,SP
c_004909,cu_001605,704887,Rio de Janeiro,RJ
c_004910,cu_003752,832327,Campinas,SP
c_004911,cu_006415,285458,Dourados,MS
c_004912,cu_004675,854675,Canoas,RS
c_004913,cu_001890,820794,Campinas,SP
c_004914,cu_001275,748675,Campinas,SP
c_004915,cu_006703,338313,Duque de Caxias,RJ
c_004916,cu_002743,866431,Belo Horizonte,MG
c_004917,cu_005951,268356,Santos,SP
c_004918,cu_002493,200986,Guarulhos,SP
c_004919,cu_007160,327262,Salvador,BA
c_004920,cu_005451,842468,Santos,SP
c_004921,cu_005258,706316,Campinas,SP
c_004922,cu_000356,223741,Brasilia,DF
c_004923,cu_005720,670970,Belo Horizonte,MG
c_004924,cu_006417,326328,Santos,SP
c_004925,cu_007186,128272,Canoas,RS
c_004926,cu_006102,874070,Guarulhos,SP
c_004927,cu_006454,428654,Ponta Grossa,PR
c_004928,cu_000869,936310,Nova Iguacu,RJ
c_004929,cu_000885,288253,Florianopolis,SC
c_004930,cu_002001,327571,Ananindeua,PA
c_004931,cu_006297,787488,Manaus,AM
c_004932,cu_005509,979288,Fortaleza,CE
c_004933,cu_001283,302392,Duque de Caxias,RJ
c_004934,cu_000619,495059,Guarulhos,SP
c_004935,cu_000882,359296,Rio de Janeiro,RJ
c_004936,cu_000796,254711,Caxias do Sul,RS
c_004937,cu_003642,574943,Jaboatao dos Guararapes,PE
c_004938,cu_006268,543673,Sao Bernardo do Campo,SP
c_004939,cu_003425,755094,Caucaia,CE
c_004940,cu_001296,949723,Blumenau,SC
c_004941,cu_004714,863685,Dourados,MS
c_004942,cu_005930,258114,Recife,PE
c_004943,cu_000244,268579,Sao Bernardo do Campo,SP
c_004944,cu_002895,853111,Sao Bernardo do Campo,SP
c_004945,cu_006593,791170,Sao Paulo,SP
c_004946,cu_000929,673180,Sao Bernardo do Campo,SP
c_004947,cu_005366,903223,Uberlandia,MG
c_004948,cu_000519,334685,Blumenau,SC
c_004949,cu_003212,286164,Recife,PE
c_004950,cu_002409,585240,Belo Horizonte,MG
c_004951,cu_000007,124216,Santos,SP
c_004952,cu_002525,651114,Sao Paulo,SP
c_004953,cu_003423,566881,Campinas,SP
c_004954,cu_002019,801569,Santos,SP
c_004955,cu_004590,863633,Rio de Janeiro,RJ
c_004956,cu_005725,766270,Sao Bernardo do Campo,SP
c_004957,cu_006976,500336,Sao Paulo,SP
c_004958,cu_005158,159829,Santos,SP
c_004959,cu_006736,106985,Belo Horizonte,MG
c_004960,cu_004282,465912,Rio de Janeiro,RJ
c_004961,cu_003667,328148,Rio de Janeiro,RJ
c_004962,cu_003671,468292,Nova Iguacu,RJ
