order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
o_005158,1,p_6190,s_405,2017-03-22 08:23:15,18.15,6.41
o_005158,2,p_6989,s_682,2017-03-22 08:23:15,142.96,11.58
o_005159,1,p_5930,s_313,2018-04-15 19:23:46,274.3,23.96
o_005160,1,p_8286,s_666,2018-01-25 10:09:08,176.2,12.24
o_005161,1,p_8588,s_413,2017-01-29 06:03:13,123.94,5.63
o_005161,2,p_9210,s_845,2017-01-29 06:03:13,67.45,8.11
o_005161,3,p_9026,s_874,2017-01-29 06:03:13,21.98,9.64
o_005162,1,p_6755,s_786,2017-07-27 13:25:48,51.0,24.82
o_005162,2,p_7420,s_915,2017-07-27 13:25:48,54.4,26.93
o_005163,1,p_4797,s_308,2017-06-17 10:51:16,120.4,8.16
o_005164,1,p_6571,s_582,2018-05-18 10:31:45,35.72,6.66
o_005165,1,p_9979,s_989,2017-07-07 20:11:22,184.66,10.53
o_005166,1,p_3852,s_630,2018-08-07 13:41:15,90.07,22.45
o_005167,1,p_2681,s_624,2017-03-25 13:34:16,306.36,28.28
o_005168,1,p_4506,s_920,2017-04-06 19:30:00,143.82,12.85
o_005169,1,p_3645,s_191,2018-07-13 20:23:54,30.75,13.06
o_005169,2,p_6637,s_674,2018-07-13 20:23:54,87.71,18.55
o_005170,1,p_1975,s_702,2018-01-13 09:00:01,111.15,27.87
o_005171,1,p_5500,s_247,2018-07-15 19:09:23,40.83,19.64
o_005171,2,p_7153,s_856,2018-07-15 19:09:23,39.64,14.97
o_005172,1,p_7286,s_549,2017-03-24 11:09:04,59.15,25.88
o_005173,1,p_7479,s_758,2017-02-13 16:49:30,382.65,15.09
o_005174,1,p_2772,s_230,2017-02-01 11:39:13,31.07,15.54
o_005175,1,p_5098,s_495,2018-01-19 11:40:16,79.23,8.06
o_005176,1,p_8539,s_176,2017-04-07 07:51:10,304.33,7.06
o_005177,1,p_8329,s_330,2018-01-23 21:45:27,15.55,24.86
o_005178,1,p_6184,s_339,2018-02-09 18:43:27,366.49,10.73
o_005179,1,p_7020,s_294,2018-08-10 15:46:16,347.26,9.38
o_005180,1,p_6114,s_164,2017-09-17 16:04:14,37.2,17.58
o_005181,1,p_5623,s_434,2017-03-17 17:50:46,174.47,22.42
o_005182,1,p_9138,s_380,2018-02-27 15:04:41,78.73,12.37
o_005183,1,p_6454,s_817,2018-03-05 18:01:49,185.3,8.16
o_005184,1,p_9298,s_309,2017-09-10 15:01:14,232.73,18.4
o_005185,1,p_5242,s_525,2018-06-28 22:31:43,30.43,23.55
o_005186,1,p_9008,s_967,2018-06-25 19:17:34,74.29,67.14
o_005187,1,p_6535,s_383,2018-04-24 19:59:30,50.38,13.95
o_005188,1,p_4199,s_123,2018-03-16 16:16:03,164.56,15.03
o_005189,1,p_5785,s_402,2017-11-17 17:06:20,195.6,17.24
o_005190,1,p_1081,s_436,2018-04-12 12:14:36,69.12,27.57
o_005191,1,p_7217,s_434,2017-01-11 07:14:01,113.79,7.43
o_005192,1,p_8097,s_246,2018-05-21 03:52:41,43.84,66.44
o_005193,1,p_7824,s_567,2017-05-07 17:53:32,44.81,68.79
o_005193,2,p_5243,s_124,2017-05-07 17:53:32,190.95,62.79
o_005194,1,p_1226,s_951,2018-07-11 12:07:35,53.19,66.38
o_005195,1,p_7605,s_193,2018-05-30 14:25:22,23.07,10.57
o_005196,1,p_9644,s_885,2018-04-24 15:59:25,838.85,12.0
o_005197,1,p_1740,s_110,2017-06-12 19:25:17,621.04,69.57
o_005198,1,p_5464,s_606,2018-02-22 22:42:06,263.09,28.4
o_005199,1,p_4376,s_591,2018-03-13 09:15:59,39.7,16.57
o_005200,1,p_4981,s_783,2017-07-03 18:17:21,127.47,22.76
o_005201,1,p_9723,s_650,2018-08-22 11:25:50,32.76,9.49
o_005202,1,p_8004,s_628,2017-03-12 08:25:01,371.47,24.91
o_005202,2,p_3242,s_492,2017-03-12 08:25:01,77.44,25.69
o_005203,1,p_5033,s_105,2017-06-26 13:08:11,310.01,15.81
o_005204,1,p_7145,s_696,2018-02-10 15:39:02,65.7,13.76
o_005204,2,p_7048,s_880,2018-02-10 15:39:02,88.84,14.39
o_005204,3,p_7876,s_917,2018-02-10 15:39:02,331.8,17.03
o_005205,1,p_1313,s_728,2017-09-26 19:23:45,128.4,8.7
o_005206,1,p_3676,s_592,2017-04-07 15:46:29,187.66,29.35
o_005207,1,p_2439,s_684,2018-07-28 20:03:36,192.49,10.45
o_005208,1,p_1495,s_997,2017-04-20 15:47:29,101.47,9.21
o_005209,1,p_7032,s_162,2018-07-06 13:02:08,24.33,9.87
o_005210,1,p_2210,s_467,2017-08-18 10:20:22,78.59,69.62
o_005211,1,p_2418,s_349,2018-01-26 18:29:50,38.02,19.91
o_005212,1,p_9947,s_223,2018-02-24 15:21:38,51.33,15.97
o_005212,2,p_4716,s_396,2018-02-24 15:21:38,18.69,15.29
o_005212,3,p_4014,s_763,2018-02-24 15:21:38,108.85,19.92
o_005213,1,p_9380,s_822,2018-07-12 16:55:31,392.87,10.24
o_005214,1,p_6003,s_637,2018-02-26 09:34:50,21.7,10.78
o_005215,1,p_5743,s_685,2017-03-12 05:43:57,112.84,16.82
o_005216,1,p_6796,s_676,2018-04-23 10:03:04,89.86,65.05
o_005217,1,p_4056,s_238,2018-07-06 18:12:01,37.37,22.54
o_005218,1,p_7977,s_660,2017-03-18 06:57:45,159.64,10.39
o_005218,2,p_7240,s_145,2017-03-18 06:57:45,68.97,13.04
o_005219,1,p_8559,s_825,2017-01-14 02:03:10,74.79,13.13
o_005220,1,p_8671,s_690,2018-06-01 12:19:43,92.23,19.92
o_005221,1,p_4444,s_905,2018-06-23 20:20:23,121.5,26.29
o_005222,1,p_7197,s_542,2017-02-08 21:27:23,80.47,12.23
o_005223,1,p_1281,s_718,2018-08-06 09:51:36,46.66,8.64
o_005224,1,p_1918,s_674,2017-11-14 15:12:06,40.12,10.42
o_005225,1,p_3097,s_540,2018-02-23 10:23:32,503.78,7.88
o_005226,1,p_5948,s_853,2018-06-12 09:45:44,20.21,18.05
o_005227,1,p_4700,s_662,2018-04-13 19:06:18,218.55,10.75
o_005228,1,p_4976,s_477,2018-01-25 11:19:03,165.0,19.41
o_005229,1,p_8273,s_960,2017-08-06 11:43:06,303.68,9.77
o_005230,1,p_2465,s_209,2018-01-29 16:30:32,56.42,27.39
o_005231,1,p_8854,s_122,2018-05-06 15:17:08,122.15,11.52
o_005232,1,p_2118,s_308,2017-07-20 09:45:38,111.5,8.69
o_005233,1,p_9858,s_376,2018-09-02 15:42:54,77.01,7.81
o_005234,1,p_5485,s_877,2018-04-01 20:18:24,200.68,17.7
o_005234,2,p_7683,s_231,2018-04-01 20:18:24,188.54,19.3
o_005235,1,p_7853,s_733,2017-08-28 06:37:35,96.75,15.4
o_005236,1,p_8451,s_937,2018-08-18 19:59:30,317.82,29.18
o_005237,1,p_2945,s_232,2017-09-10 14:40:38,127.19,8.34
o_005237,2,p_8365,s_682,2017-09-10 14:40:38,22.35,8.23
o_005238,1,p_8955,s_294,2017-10-26 08:40:04,52.09,29.29
o_005239,1,p_4113,s_120,2017-01-07 10:51:13,40.7,13.81
o_005240,1,p_4083,s_316,2018-08-24 13:45:57,228.67,8.46
o_005241,1,p_3180,s_993,2018-08-14 18:43:12,754.34,11.61
o_005241,2,p_2059,s_322,2018-08-14 18:43:12,262.13,6.55
o_005241,3,p_1011,s_767,2018-08-14 18:43:12,43.87,7.01
o_005242,1,p_8209,s_893,2017-02-23 18:56:20,356.05,29.86
o_005243,1,p_4171,s_566,2018-01-10 21:44:06,56.51,63.28
o_005244,1,p_8760,s_902,2018-01-17 03:16:41,15.19,11.18
o_005245,1,p_9514,s_655,2017-05-10 13:47:58,75.06,29.48
o_005246,1,p_9032,s_970,2018-02-19 10:37:00,101.69,9.71
o_005246,2,p_1380,s_737,2018-02-19 10:37:00,37.78,7.06
o_005247,1,p_6701,s_437,2018-07-17 11:46:04,713.54,24.72
o_005248,1,p_9475,s_370,2018-01-15 16:17:37,31.91,8.65
o_005248,2,p_6103,s_403,2018-01-15 16:17:37,128.49,6.45
o_005249,1,p_3528,s_565,2018-02-27 13:36:46,109.17,25.58
o_005250,1,p_2446,s_951,2017-02-20 14:15:01,91.21,16.6
o_005251,1,p_8765,s_221,2018-01-30 14:45:56,111.35,5.97
o_005252,1,p_3349,s_937,2017-12-15 15:18:17,21.67,28.72
o_005253,1,p_8027,s_744,2017-04-27 14:10:08,63.02,9.55
o_005254,1,p_2779,s_878,2018-08-18 11:24:46,82.68,5.82
o_005254,2,p_1311,s_835,2018-08-18 11:24:46,63.54,12.12
o_005255,1,p_4607,s_788,2018-02-16 16:13:56,90.1,16.68
o_005256,1,p_1823,s_753,2017-05-01 13:02:45,37.16,22.27
o_005257,1,p_3393,s_109,2018-07-24 14:22:50,31.55,22.28
o_005258,1,p_5463,s_891,2018-08-24 15:39:28,71.66,7.84
o_005259,1,p_8561,s_403,2017-01-30 07:36:04,49.7,12.59
o_005260,1,p_5952,s_512,2017-02-27 12:14:22,67.23,9.06
o_005261,1,p_5693,s_886,2018-06-07 20:48:50,20.91,22.56
o_005261,2,p_1931,s_318,2018-06-07 20:48:50,182.77,23.88
o_005262,1,p_2535,s_947,2018-08-28 14:57:55,224.94,12.46
o_005263,1,p_9020,s_592,2017-07-03 10:08:24,92.8,26.17
o_005264,1,p_3609,s_842,2018-05-31 13:04:56,279.06,26.37
o_005265,1,p_7402,s_889,2017-07-31 09:08:22,136.01,25.51
o_005265,2,p_1775,s_859,2017-07-31 09:08:22,147.33,25.94
o_005266,1,p_2126,s_689,2018-08-14 15:51:05,285.36,5.86
o_005267,1,p_4808,s_533,2017-06-29 17:43:02,29.49,12.71
o_005268,1,p_8814,s_859,2018-08-15 18:42:58,168.57,28.27
o_005269,1,p_5637,s_138,2017-08-23 10:35:44,158.38,11.83
o_005270,1,p_6308,s_984,2017-02-08 08:05:28,154.41,65.05
o_005271,1,p_3643,s_916,2017-07-22 14:43:00,18.61,18.75
o_005272,1,p_4745,s_793,2018-03-01 10:25:02,97.0,6.28
o_005273,1,p_3737,s_762,2018-08-23 21:35:26,66.93,16.22
o_005274,1,p_6215,s_938,2017-05-31 13:42:35,22.91,11.2
o_005275,1,p_5148,s_406,2018-05-21 15:53:28,22.69,9.11
o_005276,1,p_2412,s_749,2018-02-06 08:50:26,20.13,16.26
o_005277,1,p_8514,s_616,2017-06-20 10:46:03,25.98,28.86
o_005278,1,p_8311,s_632,2018-04-08 19:17:33,94.28,16.09
o_005279,1,p_4747,s_880,2017-02-13 19:40:50,376.06,18.33
o_005280,1,p_8333,s_455,2018-01-22 10:57:16,19.17,11.7
o_005281,1,p_4005,s_164,2017-06-01 21:42:10,133.44,10.68
o_005282,1,p_4150,s_268,2018-02-08 15:51:45,475.28,24.02
o_005283,1,p_7467,s_932,2018-08-19 12:31:42,208.25,6.68
o_005284,1,p_4929,s_727,2017-01-17 17:55:35,360.24,23.19
o_005285,1,p_1155,s_459,2018-02-24 10:29:11,186.45,12.74
o_005286,1,p_9430,s_367,2017-03-07 04:21:01,118.35,11.2
o_005287,1,p_4228,s_697,2018-04-30 10:16:33,49.35,12.05
o_005288,1,p_1101,s_214,2018-02-12 09:19:14,44.95,15.23
o_005289,1,p_5156,s_197,2017-11-16 15:21:23,27.98,69.35
o_005290,1,p_9790,s_432,2017-04-23 10:14:12,248.33,10.4
o_005290,2,p_5348,s_321,2017-04-23 10:14:12,178.12,12.84
o_005291,1,p_5901,s_754,2017-08-28 13:46:17,266.99,13.23
o_005292,1,p_1903,s_655,2018-04-15 21:36:46,17.75,11.0
o_005293,1,p_5075,s_436,2018-01-01 16:14:13,56.86,11.88
o_005293,2,p_4309,s_446,2018-01-01 16:14:13,105.61,9.3
o_005294,1,p_5436,s_723,2018-02-08 18:25:23,87.11,11.95
o_005295,1,p_8692,s_609,2018-07-07 20:11:08,115.22,24.16
o_005296,1,p_2802,s_670,2017-10-11 22:58:18,142.52,18.35
o_005297,1,p_4789,s_620,2017-03-08 06:20:13,20.7,7.28
o_005298,1,p_7825,s_280,2017-07-09 10:58:01,335.65,16.78
o_005299,1,p_3058,s_823,2018-02-23 13:11:43,60.29,27.57
o_005299,2,p_8625,s_118,2018-02-23 13:11:43,23.87,23.15
o_005300,1,p_5803,s_537,2018-07-03 00:42:53,50.81,23.02
o_005301,1,p_5991,s_810,2017-12-26 16:41:26,44.36,11.68
o_005302,1,p_1614,s_164,2018-08-09 13:53:17,46.56,22.82
o_005303,1,p_3821,s_189,2018-06-14 19:53:19,109.95,24.62
o_005303,2,p_9912,s_580,2018-06-14 19:53:19,49.21,28.78
o_005304,1,p_3565,s_218,2018-03-20 13:25:23,385.11,19.94
o_005305,1,p_8914,s_310,2017-11-22 07:05:30,23.3,23.4
o_005306,1,p_6893,s_869,2018-05-11 10:56:04,46.95,63.5
o_005307,1,p_6162,s_766,2018-02-18 17:39:17,28.96,9.43
o_005308,1,p_4524,s_759,2017-08-28 10:19:44,40.45,28.07
o_005309,1,p_2720,s_697,2018-03-19 17:31:08,234.79,13.4
o_005310,1,p_8019,s_131,2017-10-25 16:30:23,131.2,9.86
o_005311,1,p_2044,s_861,2018-02-20 18:09:35,95.36,8.29
o_005312,1,p_9647,s_846,2018-01-13 18:52:09,153.07,22.79
o_005313,1,p_9050,s_599,2018-06-15 14:30:37,299.01,7.52
o_005314,1,p_8153,s_117,2017-03-17 17:21:06,91.91,11.17
o_005315,1,p_4921,s_426,2018-08-17 18:04:57,181.03,9.45
o_005316,1,p_9616,s_346,2018-03-15 13:12:55,138.06,6.29
o_005317,1,p_7941,s_799,2018-07-16 09:32:22,93.62,67.66
o_005318,1,p_8745,s_129,2017-01-28 16:45:46,76.98,13.22
o_005319,1,p_3800,s_795,2017-02-21 10:20:42,146.56,15.16
o_005320,1,p_3514,s_183,2017-06-20 10:43:08,32.76,28.18
o_005321,1,p_9192,s_143,2018-02-16 13:01:21,56.89,11.17
o_005322,1,p_3530,s_685,2017-10-14 02:47:28,157.63,9.84
o_005323,1,p_9765,s_759,2017-11-10 11:24:48,143.71,11.49
o_005324,1,p_8249,s_339,2018-08-12 07:24:20,18.22,12.97
o_005325,1,p_9163,s_312,2018-08-22 20:40:16,193.9,10.25
o_005326,1,p_3160,s_979,2018-01-07 14:09:16,206.73,6.54
o_005326,2,p_9767,s_350,2018-01-07 14:09:16,91.01,10.6
o_005326,3,p_7794,s_335,2018-01-07 14:09:16,540.06,9.31
o_005327,1,p_9115,s_729,2017-11-21 12:47:22,73.68,11.62
o_005328,1,p_2510,s_537,2018-08-10 19:11:20,30.81,11.89
o_005329,1,p_1484,s_951,2017-10-14 21:10:24,416.55,13.42
o_005330,1,p_9326,s_342,2017-07-22 12:18:56,589.04,9.53
o_005331,1,p_6656,s_841,2017-09-18 20:45:44,102.77,18.57
o_005332,1,p_6931,s_601,2017-10-27 16:47:06,329.31,25.02
o_005333,1,p_9263,s_665,2018-06-11 13:44:09,64.23,12.2
o_005334,1,p_8416,s_683,2018-01-07 22:02:53,127.85,12.65
o_005335,1,p_7668,s_382,2018-03-02 21:36:07,113.47,16.27
o_005336,1,p_3140,s_446,2018-06-28 13:52:34,15.96,8.3
o_005337,1,p_3615,s_615,2018-07-09 11:31:40,108.54,66.39
o_005338,1,p_5660,s_832,2018-05-14 12:44:09,21.75,11.24
o_005339,1,p_2672,s_626,2018-08-31 09:29:57,202.99,13.39
o_005340,1,p_6480,s_238,2018-07-18 09:17:01,154.54,24.59
o_005341,1,p_7722,s_648,2018-02-12 20:59:33,35.37,9.09
o_005342,1,p_5736,s_392,2018-03-06 11:51:43,149.81,8.15
o_005343,1,p_2382,s_853,2018-07-03 12:37:12,82.96,11.47
o_005344,1,p_7373,s_231,2017-10-06 22:45:27,291.31,11.34
o_005345,1,p_6294,s_571,2017-09-15 21:36:33,280.74,9.06
o_005346,1,p_2415,s_505,2017-01-11 15:06:24,88.15,22.0
o_005347,1,p_5179,s_193,2018-06-14 11:38:27,265.73,15.0
o_005348,1,p_2121,s_455,2017-11-25 14:42:49,140.46,15.87
o_005348,2,p_3325,s_118,2017-11-25 14:42:49,33.15,18.86
o_005349,1,p_7357,s_559,2017-01-30 10:50:28,52.47,23.35
o_005350,1,p_1693,s_876,2018-02-27 12:06:49,166.92,8.58
o_005351,1,p_8663,s_298,2017-06-07 11:52:43,44.94,11.81
o_005352,1,p_1992,s_179,2018-02-16 08:03:03,42.68,16.6
o_005353,1,p_1000,s_529,2017-09-25 15:59:34,58.64,22.76
o_005353,2,p_7367,s_289,2017-09-25 15:59:34,109.76,23.47
o_005354,1,p_1975,s_978,2018-06-22 06:20:01,38.5,62.76
o_005355,1,p_8247,s_978,2017-11-01 10:18:52,21.27,13.14
o_005355,2,p_4641,s_693,2017-11-01 10:18:52,195.96,9.25
o_005356,1,p_5749,s_189,2017-08-30 15:23:46,40.06,6.18
o_005357,1,p_5837,s_115,2018-06-02 13:48:29,31.13,16.87
o_005358,1,p_1428,s_318,2018-05-01 00:40:58,19.08,7.0
o_005358,2,p_9874,s_170,2018-05-01 00:40:58,119.58,8.45
o_005359,1,p_2131,s_184,2018-01-28 20:29:52,120.93,23.7
o_005360,1,p_7715,s_211,2018-03-05 12:25:35,190.64,8.29
o_005361,1,p_8863,s_318,2018-07-09 18:11:44,17.82,17.2
o_005362,1,p_9339,s_787,2018-04-14 17:04:04,46.86,11.34
o_005363,1,p_7207,s_242,2018-04-24 07:34:36,319.88,24.45
o_005364,1,p_5950,s_115,2018-06-02 20:59:52,64.61,23.21
o_005365,1,p_6293,s_237,2018-05-25 15:31:49,610.59,14.35
o_005366,1,p_7502,s_724,2018-03-21 12:05:49,221.62,24.93
o_005366,2,p_8873,s_819,2018-03-21 12:05:49,56.85,23.05
o_005367,1,p_6233,s_618,2018-03-01 11:40:27,53.01,6.69
o_005368,1,p_5655,s_660,2018-07-29 10:18:00,231.43,27.26
o_005369,1,p_3378,s_770,2017-12-02 14:49:44,63.83,6.1
o_005370,1,p_3877,s_423,2017-01-15 15:08:18,75.45,15.65
o_005370,2,p_1733,s_314,2017-01-15 15:08:18,73.17,12.94
o_005370,3,p_9858,s_548,2017-01-15 15:08:18,216.63,18.94
o_005371,1,p_4798,s_351,2018-03-10 17:32:42,456.32,5.83
o_005372,1,p_5798,s_838,2018-07-17 10:28:21,85.36,14.72
o_005373,1,p_9077,s_351,2017-03-12 14:48:43,251.02,12.4
o_005374,1,p_8857,s_372,2018-01-31 14:22:19,212.02,24.87
o_005375,1,p_9539,s_369,2017-09-20 17:32:44,53.76,13.1
o_005376,1,p_2831,s_925,2018-03-29 12:06:39,217.74,9.52
o_005377,1,p_7818,s_455,2017-10-20 08:20:59,225.38,18.75
o_005378,1,p_7597,s_940,2017-09-06 06:04:14,23.79,10.37
o_005379,1,p_3850,s_235,2017-11-28 14:45:05,330.99,14.06
o_005380,1,p_8725,s_540,2018-05-26 12:16:52,106.31,13.15
o_005381,1,p_7284,s_675,2017-07-17 13:35:33,85.38,28.56
o_005382,1,p_1902,s_752,2018-06-27 23:54:22,142.21,17.5
o_005383,1,p_3595,s_988,2017-12-09 00:47:58,275.79,17.34
o_005384,1,p_4544,s_994,2018-03-16 00:07:42,177.23,6.85
o_005385,1,p_4088,s_488,2018-08-08 12:20:07,136.93,14.73
o_005386,1,p_9021,s_541,2018-06-27 08:38:49,322.55,16.44
o_005386,2,p_6391,s_633,2018-06-27 08:38:49,42.94,16.64
o_005386,3,p_4111,s_844,2018-06-27 08:38:49,198.46,14.27
o_005387,1,p_5783,s_498,2017-05-02 10:38:54,15.93,15.9
o_005388,1,p_2817,s_672,2018-03-15 14:12:11,48.4,23.43
o_005389,1,p_4514,s_212,2018-03-13 15:30:12,84.89,15.29
o_005390,1,p_4550,s_960,2017-09-02 07:15:17,45.04,25.75
o_005391,1,p_5145,s_423,2018-08-31 17:44:52,169.75,11.93
o_005392,1,p_1904,s_991,2018-04-09 23:50:47,16.93,27.12
o_005393,1,p_5665,s_804,2017-10-10 12:50:13,157.5,62.84
o_005394,1,p_8507,s_529,2018-03-30 16:55:39,75.57,26.85
o_005395,1,p_4913,s_273,2018-04-19 12:07:16,142.72,27.03
o_005396,1,p_2736,s_313,2018-01-08 07:44:44,81.29,8.02
o_005397,1,p_1908,s_783,2018-02-24 19:45:37,261.33,24.68
o_005398,1,p_2247,s_514,2017-04-21 16:00:35,274.79,12.88
o_005399,1,p_1501,s_674,2017-08-01 18:53:50,41.11,13.18
o_005400,1,p_3470,s_151,2017-11-09 14:37:34,131.81,65.52
o_005401,1,p_3345,s_311,2017-03-08 12:17:11,136.8,28.41
o_005402,1,p_9803,s_367,2017-12-29 08:38:40,170.41,19.85
o_005403,1,p_4336,s_172,2017-04-29 19:50:48,91.91,17.77
o_005404,1,p_9190,s_113,2017-10-29 13:19:07,104.38,7.61
o_005405,1,p_4077,s_439,2018-04-11 15:47:30,154.22,16.44
o_005406,1,p_9858,s_730,2017-02-08 11:16:00,171.51,29.6
o_005407,1,p_3099,s_216,2017-07-18 07:30:36,109.64,12.34
o_005407,2,p_9532,s_176,2017-07-18 07:30:36,18.55,5.84
o_005408,1,p_3841,s_260,2017-07-19 11:08:53,18.47,17.92
o_005409,1,p_2639,s_867,2018-07-21 12:53:11,54.69,15.31
o_005410,1,p_7121,s_311,2017-03-11 14:50:43,161.93,16.65
o_005411,1,p_8837,s_544,2017-04-25 18:12:30,259.45,16.13
o_005411,2,p_8957,s_533,2017-04-25 18:12:30,193.31,13.0
o_005412,1,p_3200,s_216,2018-08-02 05:10:34,115.71,23.95
o_005413,1,p_7516,s_752,2017-05-19 18:53:16,25.03,23.47
o_005414,1,p_7782,s_598,2018-04-06 16:41:07,104.2,7.86
o_005415,1,p_7101,s_419,2018-04-15 12:42:47,93.05,24.45
o_005416,1,p_6828,s_332,2018-06-06 14:50:08,202.56,10.44
o_005417,1,p_7370,s_554,2018-01-21 18:05:08,15.18,6.59
o_005418,1,p_8704,s_444,2018-07-20 17:51:34,35.98,7.85
o_005419,1,p_9700,s_923,2018-01-09 13:43:05,16.66,13.54
o_005420,1,p_7900,s_803,2018-05-09 03:00:28,51.88,7.01
o_005421,1,p_9199,s_574,2017-09-28 18:57:54,102.3,26.27
o_005421,2,p_2396,s_294,2017-09-28 18:57:54,153.64,26.34
o_005422,1,p_2212,s_310,2018-03-30 17:47:49,182.57,7.44
o_005422,2,p_1460,s_774,2018-03-30 17:47:49,124.64,7.64
o_005423,1,p_4465,s_129,2018-01-31 02:52:56,20.29,6.24
o_005424,1,p_1413,s_205,2018-01-15 21:49:21,146.83,6.42
o_005425,1,p_2495,s_445,2018-06-28 06:27:28,83.88,5.76
o_005426,1,p_9718,s_964,2018-08-06 19:32:23,53.68,62.9
o_005427,1,p_2826,s_229,2018-04-08 15:43:33,256.12,17.81
o_005428,1,p_7301,s_433,2018-07-14 15:05:10,31.76,9.38
o_005429,1,p_6091,s_104,2018-07-09 15:48:16,78.49,25.77
o_005429,2,p_6561,s_379,2018-07-09 15:48:16,172.7,29.21
o_005430,1,p_4557,s_906,2017-11-01 11:33:07,131.42,12.07
o_005431,1,p_9190,s_763,2017-10-07 02:05:00,35.37,67.1
o_005432,1,p_9554,s_339,2017-02-09 13:39:45,23.93,8.27
o_005433,1,p_4283,s_676,2017-01-31 13:14:26,18.42,14.29
o_005434,1,p_6868,s_672,2018-01-08 23:50:16,17.89,18.18
o_005435,1,p_9717,s_995,2018-08-31 12:25:26,95.21,12.41
o_005436,1,p_7909,s_331,2017-01-16 09:41:47,184.73,9.26
o_005437,1,p_1588,s_363,2017-10-29 09:04:48,43.51,23.46
o_005437,2,p_2802,s_233,2017-10-29 09:04:48,56.38,25.12
o_005438,1,p_7039,s_135,2017-09-15 14:25:20,25.33,12.62
o_005439,1,p_2327,s_144,2018-04-12 23:55:58,75.65,18.93
o_005440,1,p_8335,s_654,2017-12-09 10:41:19,117.29,26.48
o_005441,1,p_9252,s_106,2018-01-19 13:35:29,195.56,12.47
o_005442,1,p_2219,s_879,2018-07-14 13:20:21,64.88,8.64
o_005443,1,p_5813,s_141,2018-08-06 23:04:03,18.34,26.21
o_005444,1,p_2821,s_788,2018-08-11 17:08:14,43.82,26.34
o_005445,1,p_6093,s_746,2017-08-07 21:13:59,58.28,62.27
o_005446,1,p_8558,s_810,2018-03-29 11:50:59,305.4,25.32
o_005447,1,p_1178,s_841,2018-05-12 11:34:36,18.8,24.45
o_005448,1,p_8202,s_955,2017-06-22 13:12:55,47.45,24.79
o_005448,2,p_2657,s_153,2017-06-22 13:12:55,59.98,26.99
o_005449,1,p_5383,s_718,2017-08-07 07:04:39,167.54,23.34
o_005450,1,p_4337,s_495,2018-08-18 19:35:24,156.3,11.15
o_005451,1,p_6041,s_310,2018-04-27 03:46:36,112.96,12.58
o_005452,1,p_5271,s_840,2017-10-08 06:44:41,128.22,18.54
o_005453,1,p_6212,s_179,2018-03-13 10:43:17,633.89,24.26
o_005454,1,p_6574,s_935,2018-06-09 00:24:12,550.55,14.91
o_005455,1,p_7615,s_482,2017-01-29 23:26:19,333.77,16.86
o_005456,1,p_5194,s_497,2018-05-14 09:58:24,347.11,7.57
o_005457,1,p_1551,s_179,2017-11-09 19:14:32,503.28,13.29
o_005458,1,p_7886,s_839,2017-01-16 13:25:05,47.27,17.7
o_005459,1,p_4338,s_159,2018-06-29 11:48:40,17.02,28.64
o_005460,1,p_9195,s_445,2018-06-24 18:22:43,766.69,19.45
o_005461,1,p_6921,s_276,2018-05-18 19:00:36,283.38,5.6
o_005462,1,p_3295,s_573,2017-03-29 15:01:19,201.44,10.11
o_005463,1,p_3861,s_465,2017-06-17 08:23:39,128.4,29.83
o_005464,1,p_1421,s_985,2018-03-04 11:53:59,171.75,13.8
o_005464,2,p_8089,s_838,2018-03-04 11:53:59,348.07,15.57
o_005465,1,p_1167,s_571,2017-08-29 11:06:44,147.97,7.59
o_005465,2,p_8597,s_206,2017-08-29 11:06:44,567.05,11.05
o_005466,1,p_3887,s_307,2017-06-19 20:42:44,232.25,9.44
o_005467,1,p_8349,s_662,2017-07-27 10:53:53,33.37,67.1
o_005467,2,p_9275,s_640,2017-07-27 10:53:53,203.9,66.18
o_005468,1,p_5869,s_267,2018-03-10 07:58:10,70.15,9.12
o_005468,2,p_2198,s_766,2018-03-10 07:58:10,103.07,9.37
o_005469,1,p_9071,s_846,2017-10-17 11:21:00,65.87,9.34
o_005470,1,p_9382,s_918,2018-04-20 09:41:23,40.29,12.52
o_005471,1,p_8343,s_305,2017-02-27 12:32:51,143.58,12.83
o_005472,1,p_9778,s_647,2018-06-18 15:57:25,180.73,18.88
o_005473,1,p_6229,s_976,2018-03-29 10:02:04,224.66,67.12
o_005474,1,p_7719,s_235,2018-06-13 14:14:44,42.82,12.8
o_005475,1,p_6799,s_221,2018-03-18 16:03:48,108.45,17.42
o_005476,1,p_3841,s_939,2017-02-21 02:33:05,19.96,23.16
o_005477,1,p_7935,s_120,2017-09-29 16:29:11,215.09,16.1
o_005478,1,p_1044,s_934,2018-08-12 15:11:22,161.76,5.78
o_005479,1,p_7622,s_349,2018-08-10 09:32:36,42.6,10.18
o_005480,1,p_9260,s_907,2018-01-20 12:17:37,52.0,11.01
o_005480,2,p_6627,s_183,2018-01-20 12:17:37,42.03,9.27
o_005480,3,p_1071,s_447,2018-01-20 12:17:37,84.17,10.35
o_005481,1,p_4058,s_568,2018-06-12 13:05:02,23.67,63.8
o_005481,2,p_4624,s_836,2018-06-12 13:05:02,112.46,63.22
o_005482,1,p_4805,s_519,2017-02-10 07:35:15,179.64,12.19
o_005483,1,p_6043,s_255,2018-05-19 18:56:34,33.19,12.12
